id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
12266,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,5,1,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Class_4
90317,0,0,0,0,0,0,4,3,0,0,3,0,1,0,6,2,0,5,4,0,0,2,0,0,1,0,3,0,0,0,1,4,0,0,0,7,0,0,0,1,0,5,0,0,0,0,0,0,4,0,Class_2
3112,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,0,0,0,7,0,0,8,Class_2
69545,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_2
7217,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Class_4
36557,1,0,0,0,0,0,0,9,3,5,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Class_4
41266,0,0,0,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Class_2
34401,0,0,0,0,0,0,0,4,23,1,0,1,2,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,3,1,0,0,Class_2
81054,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,0,0,Class_4
46864,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Class_3
33029,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,4,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,Class_4
19783,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,13,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
39176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,Class_3
18621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
67099,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Class_2
61216,0,0,0,0,1,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,2,0,Class_3
77897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,9,0,0,0,6,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,Class_2
2997,0,0,0,3,0,0,0,0,20,5,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,Class_2
44097,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,0,1,0,2,7,0,1,0,0,4,0,0,0,1,Class_2
48816,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,0,0,0,0,0,0,1,0,Class_4
92531,2,0,1,0,0,0,0,0,0,0,1,3,0,0,32,1,5,0,3,6,0,0,0,0,0,0,0,0,7,0,1,0,0,3,7,0,0,0,7,0,0,0,0,0,0,0,0,2,7,0,Class_2
47149,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,Class_4
21968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,Class_4
55446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Class_2
70087,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,3,0,2,3,0,0,0,0,0,0,1,0,Class_3
69022,0,0,0,3,12,1,0,1,0,0,0,1,0,1,2,1,2,0,0,0,0,0,0,5,1,1,0,0,3,1,0,15,0,0,2,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,Class_2
79989,0,0,0,0,18,0,5,4,0,3,1,0,1,0,9,3,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,7,0,0,Class_4
27471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,0,0,0,0,0,0,0,0,0,Class_2
32178,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,2,0,0,0,0,6,3,0,0,0,Class_2
53916,0,0,0,0,16,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
51937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,8,0,0,0,0,0,0,0,2,7,0,0,0,1,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_4
90411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0,0,0,1,0,3,4,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,6,0,18,0,1,0,0,0,0,0,0,8,Class_3
3136,0,1,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,Class_2
87389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,1,0,0,0,0,0,0,1,2,0,Class_4
25141,0,0,0,0,0,0,0,4,0,5,0,0,1,0,0,11,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6,2,0,0,0,0,3,2,2,0,0,1,0,0,0,1,0,Class_1
24896,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Class_1
7108,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
52353,2,0,0,0,0,2,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Class_2
29845,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,Class_2
53789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,Class_2
22023,2,0,0,0,1,0,5,9,0,2,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Class_3
80092,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,Class_2
10744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,1,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,Class_4
46990,0,0,2,0,0,0,0,0,1,0,0,4,3,0,0,1,2,0,0,0,0,0,0,1,6,0,1,0,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,Class_2
60097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,Class_4
3229,0,0,0,0,0,0,0,2,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Class_2
76761,0,0,0,0,0,0,0,8,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,Class_2
57476,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,1,Class_3
29435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,1,4,0,27,4,0,0,4,0,0,0,Class_2
8020,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,1,2,9,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,Class_2
20807,0,0,0,1,0,0,1,0,0,8,0,0,1,0,1,1,0,6,0,0,0,0,0,0,0,7,0,9,1,0,0,9,0,0,0,5,0,0,25,0,1,11,0,0,0,0,0,0,0,0,Class_3
48297,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,0,3,0,3,0,15,0,0,0,4,0,0,1,Class_2
151,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,15,0,0,0,0,0,12,0,0,1,0,3,0,0,0,0,1,0,Class_3
22493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4,0,Class_2
99474,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,1,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,Class_2
95296,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,0,1,1,0,1,0,1,0,0,0,6,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,Class_2
9983,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
71097,0,0,0,0,0,0,0,8,0,0,0,0,3,0,4,0,0,0,1,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Class_2
59725,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,Class_3
81267,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,4,0,0,1,0,0,0,Class_2
54944,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,Class_2
64380,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,Class_2
66140,0,0,0,1,0,0,0,0,0,3,0,0,0,0,10,4,0,0,0,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,Class_2
19070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,Class_2
82688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,11,0,0,0,2,0,0,0,2,0,0,Class_2
11293,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Class_3
74093,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,9,0,0,1,1,0,0,5,0,1,0,1,0,0,0,0,0,11,0,Class_4
81870,0,3,0,0,0,0,0,0,0,3,0,0,1,0,6,6,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Class_3
45274,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,1,5,0,0,0,0,0,Class_3
34119,0,0,0,0,23,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,5,0,0,6,0,0,0,3,1,0,1,0,0,0,0,0,2,0,0,Class_2
45997,0,0,0,0,0,2,0,0,0,2,0,1,0,0,14,1,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Class_2
16271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,Class_3
6836,0,1,0,0,0,0,1,0,3,1,0,1,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,3,0,0,0,0,0,11,0,0,1,Class_4
47294,0,0,0,1,13,0,0,1,0,2,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Class_2
42740,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_2
64665,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,3,0,0,1,0,Class_4
16801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Class_2
14731,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,1,0,1,5,0,0,3,0,0,0,14,0,0,2,0,4,0,0,0,0,0,0,0,1,0,Class_2
66265,0,1,0,2,0,0,1,0,0,5,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,0,0,0,Class_4
73789,2,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,1,Class_2
2542,0,0,0,0,0,0,0,3,0,3,0,0,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,10,1,7,1,0,0,0,3,0,1,0,0,8,1,0,0,0,1,0,Class_2
44062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,3,0,0,0,0,0,0,0,0,9,3,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,3,0,Class_2
43317,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,1,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Class_2
69632,0,2,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,7,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,Class_4
38702,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,1,0,0,9,0,0,4,0,1,0,0,0,0,0,0,Class_1
16009,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,27,0,0,2,0,0,0,0,0,0,0,0,Class_4
41197,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,4,0,1,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,Class_2
63473,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Class_2
22882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,Class_2
49870,0,0,0,1,0,0,1,1,19,0,6,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,4,1,0,0,0,0,0,0,Class_2
39966,0,0,0,0,8,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
17150,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Class_4
35805,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,6,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_2
47104,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,Class_4
80430,0,16,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,Class_2
84746,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,4,0,0,0,0,0,1,0,0,0,Class_2
52071,1,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,2,0,0,6,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,10,0,0,5,0,0,0,0,0,0,1,0,Class_2
22613,4,0,0,0,0,0,0,5,0,0,0,1,0,0,4,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,Class_3
75052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,13,3,0,0,1,0,5,0,5,0,0,0,0,0,0,0,Class_2
18122,0,0,0,0,0,1,0,12,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,12,0,1,0,Class_1
80350,0,0,0,1,0,1,10,4,1,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,8,0,7,3,0,0,0,2,0,Class_2
69670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,4,0,0,0,2,3,0,0,0,0,2,0,10,0,1,0,0,11,0,1,0,0,4,0,0,0,0,1,0,Class_2
81983,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,3,0,0,0,0,0,0,0,0,Class_2
33838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,6,2,0,0,0,0,0,0,8,9,11,2,0,0,7,0,0,0,0,0,0,4,0,0,0,0,Class_3
48274,0,7,0,9,0,0,0,8,1,2,0,0,0,0,0,0,0,1,0,11,0,0,0,0,1,0,0,0,5,0,0,4,0,0,1,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,Class_1
38307,0,0,0,0,0,0,1,0,0,2,0,0,1,0,8,0,0,2,0,0,7,0,0,0,1,0,0,0,3,0,1,0,0,10,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,Class_3
70989,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,Class_2
31595,0,0,2,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,1,3,0,1,11,0,0,0,2,0,2,1,0,Class_3
77490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,1,0,0,3,1,0,2,Class_1
33009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,3,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,8,0,1,0,9,1,0,1,0,1,0,0,0,0,1,0,Class_3
45383,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,Class_2
96591,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,8,0,0,0,1,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,Class_2
90657,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,13,0,1,0,Class_3
93166,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
76149,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,4,0,0,0,0,0,0,1,2,0,Class_3
22127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_2
31880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,1,0,0,2,5,Class_2
53310,0,2,4,0,0,0,0,8,0,0,1,0,0,0,0,6,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,6,0,0,1,1,0,0,0,0,0,0,0,Class_3
89602,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,9,8,Class_2
28642,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Class_3
89380,0,8,0,0,0,0,1,0,2,0,0,0,1,0,5,1,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Class_2
47944,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,9,0,0,0,0,0,0,1,0,0,0,2,0,0,12,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,Class_2
8561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,17,0,0,0,0,0,0,26,0,0,0,Class_2
2522,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,3,0,3,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,2,0,Class_2
53670,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,Class_3
69571,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,1,0,0,Class_2
96115,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,Class_2
