id,target
10889,Class_2
77532,Class_2
12347,Class_2
92818,Class_1
28137,Class_2
86656,Class_2
63161,Class_2
77107,Class_3
75441,Class_3
85348,Class_2
93621,Class_2
56424,Class_2
127,Class_2
89429,Class_1
71583,Class_2
72527,Class_1
86187,Class_3
69633,Class_4
76236,Class_2
82334,Class_2
26735,Class_3
63660,Class_3
35752,Class_2
73791,Class_1
74154,Class_3
51414,Class_2
33480,Class_3
85749,Class_2
18509,Class_2
68801,Class_2
48858,Class_2
36552,Class_2
97847,Class_4
62998,Class_3
1077,Class_4
36034,Class_4
57044,Class_2
12407,Class_2
30877,Class_3
49243,Class_3
48111,Class_1
8306,Class_2
31631,Class_3
73867,Class_2
97297,Class_2
76712,Class_2
61190,Class_2
70145,Class_3
39439,Class_2
21107,Class_2
73877,Class_2
59420,Class_3
95335,Class_2
83857,Class_2
33560,Class_2
21904,Class_2
22155,Class_1
37244,Class_4
61150,Class_3
4128,Class_2
25584,Class_2
22450,Class_2
73564,Class_2
42350,Class_3
84378,Class_4
57675,Class_2
81393,Class_4
45903,Class_2
91984,Class_3
94519,Class_2
94511,Class_2
68075,Class_2
37503,Class_3
76605,Class_2
30229,Class_2
9237,Class_2
57818,Class_3
64266,Class_4
36297,Class_3
74257,Class_2
17049,Class_3
82557,Class_3
40045,Class_2
52610,Class_3
38308,Class_3
67399,Class_2
56833,Class_2
96673,Class_2
64556,Class_2
47537,Class_2
91734,Class_2
76775,Class_2
24867,Class_4
80355,Class_2
54599,Class_2
39778,Class_2
30454,Class_2
87859,Class_4
2660,Class_3
78396,Class_2
44824,Class_2
21010,Class_4
65810,Class_2
81894,Class_2
19594,Class_4
89260,Class_2
31694,Class_2
36921,Class_2
84502,Class_3
32674,Class_1
7026,Class_3
29440,Class_2
80970,Class_2
70943,Class_2
93050,Class_2
7333,Class_2
97653,Class_2
48096,Class_2
10571,Class_3
52565,Class_2
13955,Class_1
4282,Class_2
27176,Class_2
32665,Class_2
30500,Class_2
69271,Class_2
19183,Class_4
33940,Class_2
39890,Class_3
91513,Class_2
47983,Class_3
72626,Class_2
19489,Class_3
60177,Class_4
78335,Class_2
39345,Class_3
43999,Class_3
20870,Class_2
25321,Class_2
7220,Class_2
98684,Class_2
44365,Class_4
13486,Class_2
7794,Class_3
68510,Class_2
10254,Class_3
10757,Class_2
59907,Class_3
40827,Class_2
84677,Class_3
1469,Class_3
33886,Class_4
74743,Class_2
11965,Class_2
22039,Class_1
4635,Class_3
96281,Class_2
17317,Class_2
2182,Class_2
26554,Class_2
99835,Class_3
47909,Class_2
90235,Class_2
70745,Class_2
21079,Class_2
79892,Class_2
85110,Class_3
2791,Class_2
75076,Class_2
32755,Class_3
54521,Class_2
14044,Class_2
7751,Class_2
29305,Class_3
13367,Class_1
63599,Class_4
36504,Class_2
58011,Class_2
28010,Class_2
28292,Class_4
97874,Class_2
42561,Class_2
60604,Class_2
2327,Class_2
76609,Class_3
42871,Class_2
86236,Class_2
60467,Class_1
97378,Class_2
50361,Class_2
80939,Class_2
57316,Class_2
96829,Class_3
92955,Class_2
55238,Class_3
92537,Class_2
72188,Class_2
56345,Class_2
26053,Class_2
49026,Class_2
43187,Class_1
58794,Class_2
37797,Class_3
96499,Class_4
37856,Class_2
42952,Class_3
33505,Class_2
18928,Class_4
87549,Class_2
43207,Class_1
54132,Class_1
17691,Class_4
43216,Class_3
4253,Class_3
92044,Class_2
88417,Class_2
47226,Class_2
22819,Class_3
93800,Class_3
94728,Class_2
86963,Class_2
83563,Class_2
44806,Class_2
77419,Class_3
93711,Class_2
6361,Class_2
7926,Class_2
93454,Class_3
61374,Class_2
457,Class_3
47065,Class_3
70023,Class_1
91204,Class_2
84626,Class_1
21436,Class_2
34280,Class_1
802,Class_2
50399,Class_3
66288,Class_2
70416,Class_2
1463,Class_2
46708,Class_2
78829,Class_2
6832,Class_2
94194,Class_2
96522,Class_3
41473,Class_2
99322,Class_2
97009,Class_3
48090,Class_3
52377,Class_2
87439,Class_2
79162,Class_2
90597,Class_2
26424,Class_2
24410,Class_3
18106,Class_3
54657,Class_2
66476,Class_3
87930,Class_3
41510,Class_2
46368,Class_2
72192,Class_2
45497,Class_2
36238,Class_2
19555,Class_2
87734,Class_2
3835,Class_3
71065,Class_3
86625,Class_3
97779,Class_4
24314,Class_2
50132,Class_2
69606,Class_4
79503,Class_2
84914,Class_2
64404,Class_2
9193,Class_2
89661,Class_3
28944,Class_3
80247,Class_2
66871,Class_3
58435,Class_3
44193,Class_2
40381,Class_4
55603,Class_4
53381,Class_2
16895,Class_2
2371,Class_2
1718,Class_4
67809,Class_2
56019,Class_2
89159,Class_2
43483,Class_3
68610,Class_2
10565,Class_2
88079,Class_3
41137,Class_2
68144,Class_1
8617,Class_2
22210,Class_2
19848,Class_2
56457,Class_2
61318,Class_2
71488,Class_3
87894,Class_1
97618,Class_3
18937,Class_2
99160,Class_2
38836,Class_2
14524,Class_4
3629,Class_3
26846,Class_4
72375,Class_2
89896,Class_2
68615,Class_4
19181,Class_4
94921,Class_4
51288,Class_3
93350,Class_2
23285,Class_2
2644,Class_2
18657,Class_4
9138,Class_2
47608,Class_2
88684,Class_2
35335,Class_4
42371,Class_3
75617,Class_2
11567,Class_2
71681,Class_4
82923,Class_2
43323,Class_2
6235,Class_2
84150,Class_4
80417,Class_3
17906,Class_2
48763,Class_2
36871,Class_2
14682,Class_1
34714,Class_1
92624,Class_2
69524,Class_2
64118,Class_2
21737,Class_2
45899,Class_3
31006,Class_2
74546,Class_2
41089,Class_2
79128,Class_3
27741,Class_2
61755,Class_4
5716,Class_4
13278,Class_2
82920,Class_4
41222,Class_1
65374,Class_4
49495,Class_2
15902,Class_2
98870,Class_2
62803,Class_2
20299,Class_2
11372,Class_4
873,Class_1
36682,Class_1
76504,Class_2
64080,Class_1
56237,Class_2
94268,Class_3
75721,Class_4
3056,Class_2
60567,Class_2
30797,Class_3
95884,Class_3
83921,Class_2
25865,Class_3
5158,Class_2
80125,Class_2
29233,Class_1
96508,Class_2
73111,Class_3
94495,Class_2
61403,Class_4
13741,Class_1
75252,Class_2
28921,Class_3
16370,Class_2
47789,Class_4
9163,Class_2
89265,Class_2
52826,Class_2
71579,Class_2
55410,Class_2
31622,Class_2
25231,Class_4
40619,Class_2
38869,Class_4
48336,Class_2
47757,Class_2
53607,Class_2
92997,Class_2
82003,Class_2
33467,Class_3
62296,Class_2
69811,Class_3
73731,Class_1
6491,Class_2
89165,Class_3
5447,Class_4
51878,Class_1
77217,Class_2
8883,Class_2
50556,Class_4
76042,Class_2
14736,Class_3
14304,Class_3
57525,Class_2
74973,Class_2
57634,Class_3
78203,Class_1
92825,Class_4
31776,Class_4
1761,Class_2
75299,Class_3
13756,Class_2
61237,Class_2
42577,Class_3
24545,Class_3
70813,Class_3
71214,Class_2
79379,Class_2
96540,Class_2
87223,Class_2
7339,Class_3
67383,Class_2
39168,Class_4
80616,Class_2
24948,Class_2
20657,Class_2
41737,Class_4
66339,Class_3
36061,Class_4
56180,Class_2
90783,Class_2
27334,Class_2
12503,Class_1
76597,Class_2
63299,Class_2
21211,Class_3
61994,Class_2
66475,Class_2
88400,Class_3
91997,Class_4
7895,Class_2
40493,Class_3
49834,Class_3
33398,Class_4
22583,Class_2
581,Class_3
3699,Class_2
34809,Class_1
18275,Class_3
26683,Class_1
98739,Class_2
76822,Class_2
55970,Class_3
93703,Class_2
20334,Class_1
28898,Class_3
27409,Class_2
474,Class_2
50816,Class_2
97965,Class_2
40009,Class_4
92168,Class_2
60121,Class_2
7862,Class_1
31120,Class_2
295,Class_1
31835,Class_1
68202,Class_4
31590,Class_3
65400,Class_2
89447,Class_2
342,Class_2
35990,Class_2
14165,Class_2
47437,Class_3
11468,Class_1
90335,Class_2
16046,Class_2
80883,Class_2
26674,Class_4
41101,Class_2
29175,Class_2
61887,Class_4
4116,Class_2
42449,Class_3
88888,Class_4
80410,Class_2
50651,Class_2
92246,Class_4
34093,Class_2
32579,Class_1
4931,Class_2
19100,Class_2
47089,Class_2
57400,Class_3
12351,Class_2
90329,Class_2
67349,Class_2
18342,Class_2
76074,Class_3
51997,Class_1
48078,Class_2
33816,Class_2
61473,Class_2
6925,Class_4
48527,Class_2
93486,Class_2
14247,Class_2
27976,Class_3
7545,Class_4
71364,Class_2
59585,Class_1
1053,Class_2
66386,Class_4
12942,Class_4
88401,Class_4
65791,Class_2
11794,Class_3
47338,Class_2
12621,Class_3
92844,Class_3
18813,Class_1
59922,Class_3
51463,Class_4
12479,Class_3
63604,Class_2
47436,Class_3
25636,Class_2
15337,Class_2
9870,Class_3
2588,Class_1
67886,Class_2
41630,Class_2
5970,Class_1
42102,Class_2
67511,Class_2
69435,Class_2
42149,Class_3
25331,Class_3
41204,Class_2
98133,Class_2
99013,Class_2
8169,Class_2
41180,Class_3
63945,Class_3
5548,Class_2
34625,Class_1
40594,Class_1
54667,Class_3
86965,Class_2
25284,Class_3
87491,Class_2
34598,Class_2
63664,Class_2
59847,Class_4
95852,Class_2
94396,Class_2
24397,Class_2
10641,Class_2
83389,Class_4
46150,Class_2
20992,Class_3
6933,Class_4
25554,Class_2
93811,Class_3
69501,Class_2
18400,Class_2
11248,Class_2
19526,Class_4
64155,Class_4
51402,Class_2
62563,Class_3
58731,Class_2
10666,Class_4
62630,Class_3
5374,Class_4
25871,Class_2
11402,Class_4
25250,Class_3
98295,Class_3
61712,Class_2
45548,Class_1
82278,Class_2
47372,Class_4
9181,Class_2
44668,Class_2
10592,Class_3
33931,Class_2
81053,Class_2
67251,Class_2
66862,Class_2
6423,Class_3
54050,Class_2
33478,Class_2
74001,Class_3
31098,Class_3
57606,Class_2
25840,Class_2
86441,Class_4
4363,Class_2
78735,Class_1
38806,Class_2
50439,Class_1
20395,Class_2
54887,Class_2
8246,Class_2
22374,Class_3
32325,Class_1
95656,Class_2
63050,Class_2
38895,Class_4
81425,Class_2
56347,Class_3
22644,Class_1
40919,Class_4
8856,Class_3
51276,Class_2
40250,Class_4
54267,Class_2
2630,Class_3
6329,Class_4
79402,Class_4
84201,Class_3
85142,Class_2
38003,Class_4
2267,Class_2
92199,Class_2
90242,Class_3
12423,Class_3
23602,Class_2
95181,Class_2
60785,Class_3
36535,Class_4
53068,Class_2
75279,Class_2
4402,Class_2
16540,Class_4
23124,Class_3
58713,Class_2
5567,Class_3
44720,Class_2
65890,Class_2
4519,Class_4
23894,Class_2
67408,Class_2
73856,Class_4
47542,Class_1
79754,Class_2
26864,Class_2
44282,Class_2
92252,Class_3
69614,Class_2
96926,Class_3
42657,Class_2
75292,Class_3
8069,Class_4
8943,Class_3
95999,Class_1
51427,Class_2
78557,Class_3
43797,Class_2
16667,Class_2
52852,Class_2
79197,Class_2
85710,Class_2
42603,Class_2
95367,Class_2
58402,Class_3
63495,Class_3
88852,Class_3
87947,Class_1
54315,Class_3
26816,Class_2
17873,Class_1
62826,Class_3
80963,Class_4
16930,Class_1
1801,Class_2
71483,Class_4
52094,Class_2
52707,Class_1
32990,Class_2
47250,Class_2
36406,Class_2
65858,Class_1
84982,Class_2
31960,Class_2
23771,Class_2
39269,Class_2
73906,Class_2
92695,Class_2
72609,Class_2
30784,Class_3
79346,Class_2
33082,Class_4
72952,Class_2
74402,Class_4
21779,Class_2
31375,Class_2
95454,Class_2
58869,Class_2
26780,Class_1
72336,Class_3
8936,Class_3
72641,Class_3
60073,Class_3
82682,Class_4
22773,Class_4
38053,Class_3
58155,Class_2
90019,Class_1
25459,Class_1
89727,Class_1
13773,Class_2
38753,Class_3
1173,Class_3
97907,Class_4
56038,Class_2
75641,Class_2
80999,Class_3
44076,Class_2
1309,Class_3
33156,Class_2
64870,Class_1
81346,Class_1
34665,Class_2
45051,Class_2
61139,Class_2
5120,Class_3
67597,Class_3
6781,Class_2
8835,Class_2
12962,Class_2
23517,Class_4
6956,Class_2
44024,Class_4
78624,Class_2
24799,Class_3
16814,Class_2
97713,Class_2
18412,Class_1
88423,Class_3
69373,Class_2
31692,Class_1
55516,Class_2
94158,Class_4
96864,Class_4
40651,Class_2
36192,Class_3
56687,Class_2
79619,Class_1
83131,Class_1
32764,Class_2
75772,Class_2
53869,Class_2
20051,Class_2
75464,Class_4
63022,Class_1
62161,Class_2
11758,Class_2
88674,Class_2
9724,Class_3
87887,Class_3
47640,Class_2
7991,Class_2
6559,Class_2
86273,Class_2
40255,Class_2
83227,Class_2
67279,Class_2
25889,Class_3
18686,Class_3
50718,Class_2
68717,Class_2
33242,Class_2
82958,Class_4
99769,Class_2
41096,Class_3
98337,Class_3
18370,Class_3
86492,Class_2
90503,Class_2
48772,Class_2
88476,Class_1
5354,Class_2
83950,Class_3
8093,Class_2
75668,Class_3
11834,Class_2
89483,Class_2
13471,Class_2
86579,Class_1
62738,Class_2
8641,Class_2
22926,Class_2
51521,Class_2
30835,Class_2
6134,Class_2
33317,Class_1
99943,Class_2
52580,Class_2
6321,Class_1
86446,Class_2
94925,Class_3
46575,Class_2
79028,Class_2
64532,Class_3
40040,Class_2
63608,Class_2
12358,Class_2
75327,Class_2
74517,Class_3
64605,Class_3
92370,Class_2
9434,Class_2
9489,Class_2
10713,Class_2
77516,Class_2
82952,Class_1
50619,Class_3
92306,Class_3
93424,Class_2
17364,Class_4
69682,Class_3
32394,Class_3
18967,Class_3
41046,Class_2
68954,Class_2
22799,Class_2
10656,Class_2
13705,Class_2
52819,Class_2
42528,Class_2
45711,Class_2
60416,Class_2
21884,Class_2
88224,Class_2
712,Class_3
96222,Class_4
81498,Class_2
59122,Class_3
99106,Class_2
96477,Class_2
57991,Class_4
29571,Class_2
76033,Class_2
71100,Class_3
15662,Class_3
59623,Class_2
37013,Class_3
29909,Class_2
12476,Class_2
24882,Class_2
74986,Class_2
15356,Class_3
20261,Class_2
97174,Class_2
19805,Class_1
4615,Class_2
20777,Class_2
47282,Class_3
21815,Class_2
78875,Class_2
19496,Class_1
43217,Class_3
53484,Class_2
72399,Class_3
11466,Class_1
60014,Class_4
15343,Class_3
61995,Class_2
89482,Class_2
63999,Class_2
56650,Class_1
84111,Class_4
70748,Class_3
42208,Class_2
4645,Class_2
53081,Class_2
5847,Class_3
4900,Class_4
80699,Class_1
89680,Class_2
97533,Class_4
76649,Class_2
17713,Class_2
300,Class_2
80486,Class_2
13848,Class_2
33423,Class_2
49825,Class_2
67240,Class_3
56734,Class_2
24665,Class_3
82211,Class_4
29889,Class_3
11854,Class_3
75908,Class_4
6741,Class_4
30345,Class_3
81757,Class_4
59209,Class_2
13631,Class_2
91923,Class_2
25400,Class_2
58116,Class_2
66218,Class_2
102,Class_4
66597,Class_3
24402,Class_2
81435,Class_1
97451,Class_3
12256,Class_2
68686,Class_2
26664,Class_2
36223,Class_2
93981,Class_2
34586,Class_2
69025,Class_2
69641,Class_2
17672,Class_1
67431,Class_2
16534,Class_2
50206,Class_2
51565,Class_4
96533,Class_3
67504,Class_4
1349,Class_2
34040,Class_2
15267,Class_2
76929,Class_4
74539,Class_2
43537,Class_1
24386,Class_3
47164,Class_2
92407,Class_2
19809,Class_2
49872,Class_2
23627,Class_1
3278,Class_2
96711,Class_1
80438,Class_3
45346,Class_3
80127,Class_4
12734,Class_2
12165,Class_2
38265,Class_3
37882,Class_3
19707,Class_2
17078,Class_2
86911,Class_4
30379,Class_2
18554,Class_2
80464,Class_3
67981,Class_4
53443,Class_4
45586,Class_2
64787,Class_2
24605,Class_2
41491,Class_1
7057,Class_2
19548,Class_3
26041,Class_4
65001,Class_3
47876,Class_2
65585,Class_2
89083,Class_3
28102,Class_3
50687,Class_2
66053,Class_2
20555,Class_2
78615,Class_2
73618,Class_3
5879,Class_2
55353,Class_1
72039,Class_3
61757,Class_3
66284,Class_2
58695,Class_3
34080,Class_2
48502,Class_2
81209,Class_2
26318,Class_3
52695,Class_2
85073,Class_2
63809,Class_3
10696,Class_1
19527,Class_3
64570,Class_4
98272,Class_3
56544,Class_2
36198,Class_3
49261,Class_2
62446,Class_2
29188,Class_2
67199,Class_2
11321,Class_2
22349,Class_3
54446,Class_2
60299,Class_2
15315,Class_3
49806,Class_1
18644,Class_1
47509,Class_2
91243,Class_2
94980,Class_3
64720,Class_2
11750,Class_3
39065,Class_3
80517,Class_2
79828,Class_2
30533,Class_3
86547,Class_2
81024,Class_4
99138,Class_3
49321,Class_2
61222,Class_3
9026,Class_2
64090,Class_2
24184,Class_2
68182,Class_2
32233,Class_2
17549,Class_2
20772,Class_3
7230,Class_2
13564,Class_1
44931,Class_2
83933,Class_2
68672,Class_3
14461,Class_3
58698,Class_2
79156,Class_3
4660,Class_1
28852,Class_3
37366,Class_2
76732,Class_2
17836,Class_2
86287,Class_2
26404,Class_2
64193,Class_2
79962,Class_2
20776,Class_2
2805,Class_3
82105,Class_2
20166,Class_1
14442,Class_1
56336,Class_2
43699,Class_2
80847,Class_2
32902,Class_4
96854,Class_3
36172,Class_3
14827,Class_2
76969,Class_2
54900,Class_2
46395,Class_4
34919,Class_4
88895,Class_2
42455,Class_1
25662,Class_2
91952,Class_3
73573,Class_3
87761,Class_3
75741,Class_4
11405,Class_2
11446,Class_2
4451,Class_2
95555,Class_2
67483,Class_2
72239,Class_2
81760,Class_2
56089,Class_3
27869,Class_3
84022,Class_3
64592,Class_2
54950,Class_2
64337,Class_2
73917,Class_3
96594,Class_4
10403,Class_4
34917,Class_1
75370,Class_2
15442,Class_2
83410,Class_2
13203,Class_4
17819,Class_2
46133,Class_2
2188,Class_2
1966,Class_3
15881,Class_4
37469,Class_2
48129,Class_2
37818,Class_2
43137,Class_2
89256,Class_3
89799,Class_2
28601,Class_4
12791,Class_1
62153,Class_2
50995,Class_2
67668,Class_2
2059,Class_2
7732,Class_2
13828,Class_2
70302,Class_2
31789,Class_3
26977,Class_3
23356,Class_2
38219,Class_2
7115,Class_2
96284,Class_4
30420,Class_3
10898,Class_3
91753,Class_1
76262,Class_2
32939,Class_2
20696,Class_2
3001,Class_2
67590,Class_2
37571,Class_2
24824,Class_1
37378,Class_2
79527,Class_3
28366,Class_2
69006,Class_2
99886,Class_2
16703,Class_2
25955,Class_2
26682,Class_2
50835,Class_2
71209,Class_4
93083,Class_3
28089,Class_2
15697,Class_2
13914,Class_2
93408,Class_2
37753,Class_4
76792,Class_2
90159,Class_2
72057,Class_2
65307,Class_2
2099,Class_2
6201,Class_2
95906,Class_2
47123,Class_2
15114,Class_3
32865,Class_4
94434,Class_2
70055,Class_1
62939,Class_3
1483,Class_3
59062,Class_2
17788,Class_3
13093,Class_2
78888,Class_1
94496,Class_2
57512,Class_2
87232,Class_2
12827,Class_3
64122,Class_2
90708,Class_2
7889,Class_3
88677,Class_2
51749,Class_3
43737,Class_4
6835,Class_2
88488,Class_4
32280,Class_2
62298,Class_2
35425,Class_2
39623,Class_2
96557,Class_2
86223,Class_3
47793,Class_2
62628,Class_4
46793,Class_2
29323,Class_3
56659,Class_2
69913,Class_2
15714,Class_3
24710,Class_2
93194,Class_2
36140,Class_4
5034,Class_2
67648,Class_1
8764,Class_2
52786,Class_2
12051,Class_3
4498,Class_2
63369,Class_2
10548,Class_3
16168,Class_3
43662,Class_3
93219,Class_3
32141,Class_1
41856,Class_2
39525,Class_2
66552,Class_2
69901,Class_1
82210,Class_2
20489,Class_2
62816,Class_2
67972,Class_4
60009,Class_2
13089,Class_1
81590,Class_1
29937,Class_2
53249,Class_1
30321,Class_2
48062,Class_3
19936,Class_2
69370,Class_1
66680,Class_2
98021,Class_2
83923,Class_2
96106,Class_2
32706,Class_3
64956,Class_1
75459,Class_3
87781,Class_2
29130,Class_3
7726,Class_2
33638,Class_2
17415,Class_3
52757,Class_2
87846,Class_1
91025,Class_2
94850,Class_2
63383,Class_2
82499,Class_2
81582,Class_2
66840,Class_4
35606,Class_2
30895,Class_4
93780,Class_3
93560,Class_2
18329,Class_2
27259,Class_2
29333,Class_2
2009,Class_2
51220,Class_3
56135,Class_2
73234,Class_2
78351,Class_3
8247,Class_2
14448,Class_2
77171,Class_2
91529,Class_2
8023,Class_2
50501,Class_1
20676,Class_2
68838,Class_2
20160,Class_4
51891,Class_2
81777,Class_3
21666,Class_2
8950,Class_3
41656,Class_3
15044,Class_2
87684,Class_2
71758,Class_1
37291,Class_2
46856,Class_1
75517,Class_2
46466,Class_3
4670,Class_3
3714,Class_4
41799,Class_3
86138,Class_2
27701,Class_4
33636,Class_2
94072,Class_1
64774,Class_3
8492,Class_2
71949,Class_3
61200,Class_2
15618,Class_1
72504,Class_4
81476,Class_2
71940,Class_2
49552,Class_4
52422,Class_2
35041,Class_4
31022,Class_3
52746,Class_2
63342,Class_4
90342,Class_2
49417,Class_2
68245,Class_2
65966,Class_2
41624,Class_2
16846,Class_2
52490,Class_2
35704,Class_3
71440,Class_4
59800,Class_2
61660,Class_2
88541,Class_2
58203,Class_2
58042,Class_2
45131,Class_2
7095,Class_2
80509,Class_3
69018,Class_2
74375,Class_2
75759,Class_2
56931,Class_3
10980,Class_2
92256,Class_2
7620,Class_4
83006,Class_2
99202,Class_2
32929,Class_2
52787,Class_2
38489,Class_1
73558,Class_2
29335,Class_3
437,Class_3
18911,Class_2
77467,Class_2
69600,Class_3
83834,Class_2
97357,Class_2
24505,Class_1
73015,Class_2
17588,Class_3
70833,Class_3
97865,Class_4
12702,Class_2
34672,Class_2
58638,Class_4
63398,Class_3
97485,Class_2
85186,Class_2
53530,Class_2
76480,Class_2
96460,Class_3
87673,Class_3
53287,Class_3
43249,Class_3
19468,Class_1
82400,Class_2
35555,Class_3
31513,Class_3
1348,Class_4
2029,Class_3
18485,Class_2
33032,Class_3
86405,Class_2
98976,Class_3
14238,Class_2
68016,Class_2
73565,Class_2
25238,Class_2
54866,Class_2
65433,Class_2
82312,Class_1
33869,Class_2
73342,Class_2
76353,Class_2
96224,Class_2
33569,Class_2
75158,Class_3
44796,Class_3
41903,Class_1
13009,Class_2
94858,Class_3
14519,Class_2
28745,Class_2
17172,Class_2
23288,Class_3
32030,Class_3
49848,Class_2
84163,Class_3
88103,Class_2
71002,Class_2
83989,Class_2
9600,Class_3
39645,Class_1
53123,Class_2
77106,Class_3
82634,Class_4
48252,Class_4
73007,Class_4
76549,Class_2
59880,Class_2
10538,Class_2
41857,Class_2
27261,Class_1
52081,Class_4
27804,Class_4
70684,Class_2
71660,Class_2
11051,Class_2
85424,Class_3
75709,Class_2
10742,Class_2
16821,Class_2
49618,Class_3
10291,Class_2
75063,Class_2
32138,Class_3
18498,Class_3
3929,Class_2
82553,Class_2
19425,Class_2
32071,Class_2
25173,Class_2
83126,Class_3
57537,Class_4
18386,Class_2
74930,Class_1
43383,Class_2
44643,Class_2
9659,Class_1
84467,Class_2
46189,Class_1
73362,Class_3
51202,Class_2
43438,Class_2
89624,Class_2
80285,Class_2
63758,Class_2
72763,Class_4
7720,Class_3
52301,Class_1
74004,Class_2
15837,Class_4
49765,Class_4
96908,Class_1
62115,Class_2
80441,Class_2
96439,Class_2
13529,Class_2
20920,Class_2
95260,Class_2
97259,Class_3
88663,Class_1
47158,Class_2
43602,Class_3
21228,Class_2
83277,Class_2
37023,Class_4
84034,Class_3
86644,Class_2
14346,Class_2
93872,Class_3
67337,Class_2
34739,Class_2
88168,Class_4
91157,Class_4
69261,Class_1
25129,Class_2
23110,Class_4
11069,Class_2
30828,Class_4
87181,Class_2
8909,Class_4
92747,Class_2
28471,Class_2
20055,Class_2
56743,Class_3
45410,Class_4
4081,Class_2
13166,Class_4
49959,Class_1
36356,Class_3
35407,Class_2
6598,Class_2
2290,Class_2
33233,Class_2
55056,Class_4
67453,Class_3
19648,Class_2
36835,Class_2
19966,Class_2
52015,Class_2
98795,Class_2
39712,Class_4
2054,Class_1
70845,Class_1
95468,Class_1
93632,Class_4
41909,Class_2
36925,Class_3
